"","environment","name","predicted.value","std.error","status"
"185","SASKATOON_2019","CDC Buryu",23.8282612438041,0.766704666371897,"Estimable"
"186","SASKATOON_2019","CDC Dorado",23.1399721114884,0.76613266043205,"Estimable"
"187","SASKATOON_2019","CDC Glas",24.5857658449753,0.76613266043205,"Estimable"
"188","SASKATOON_2019","CDC Rowland",25.3621578117002,0.766978755990849,"Estimable"
"189","SASKATOON_2019","FP2566",25.8531991999279,0.76613266043205,"Estimable"
"190","SASKATOON_2019","FP2567",24.1263583617997,0.76613266043205,"Estimable"
"191","SASKATOON_2019","FP2573",24.7859931729897,0.76613266043205,"Estimable"
"192","SASKATOON_2019","FP2589",25.4493254775284,0.76613266043205,"Estimable"
"193","SASKATOON_2019","FP2590",25.738986130035,0.766680902502361,"Estimable"
"194","SASKATOON_2019","FP2591",26.3612621225306,0.76613266043205,"Estimable"
"195","SASKATOON_2019","FP2592",26.1870113791151,0.766775857837228,"Estimable"
"196","SASKATOON_2019","FP2593",25.4326133071921,0.76613266043205,"Estimable"
"197","SASKATOON_2019","FP2594",24.9718796862757,0.76613266043205,"Estimable"
"198","SASKATOON_2019","FP2595",25.0550056553274,0.76613266043205,"Estimable"
"199","SASKATOON_2019","ND Hammond",21.0963600618102,0.766923358911051,"Estimable"
"200","SASKATOON_2019","Topaz",24.988564699234,0.76613266043205,"Estimable"
"201","SCOTT_2019","AAC Bright",36.302974653368,0.969464363655086,"Estimable"
"202","SCOTT_2019","AAC Marvelous",38.5246946858397,0.968687437734836,"Estimable"
"203","SCOTT_2019","AAC Prairie Sunshine",37.39741992439,0.969913021158098,"Estimable"
"204","SCOTT_2019","CDC Bethune",36.9562792469122,0.968548288900416,"Estimable"
"205","SCOTT_2019","CDC Buryu",36.643952003843,0.968572306898563,"Estimable"
"206","SCOTT_2019","CDC Dorado",34.7436925528156,0.967648059013628,"Estimable"
"207","SCOTT_2019","CDC Glas",37.9143705753886,0.967648059013628,"Estimable"
"208","SCOTT_2019","CDC Rowland",39.1579284286029,0.96901594174821,"Estimable"
"209","SCOTT_2019","FP2566",39.1226891920779,0.967648059013628,"Estimable"
"210","SCOTT_2019","FP2567",39.5968762736433,0.967648059013628,"Estimable"
"211","SCOTT_2019","FP2573",39.7906697079344,0.967648059013628,"Estimable"
"212","SCOTT_2019","FP2589",39.8633043621662,0.967648059013628,"Estimable"
"213","SCOTT_2019","FP2590",40.2968069233125,0.968534321220718,"Estimable"
"214","SCOTT_2019","FP2591",40.3289706133418,0.967648059013628,"Estimable"
"215","SCOTT_2019","FP2592",40.1803375111851,0.968687437734836,"Estimable"
"216","SCOTT_2019","FP2593",39.6470134512122,0.967648059013628,"Estimable"
"217","SCOTT_2019","FP2594",41.345942996837,0.967648059013628,"Estimable"
"218","SCOTT_2019","FP2595",40.5834196118357,0.967648059013628,"Estimable"
"219","SCOTT_2019","ND Hammond",34.9763097708458,0.968926272280361,"Estimable"
"220","SCOTT_2019","Topaz",36.8235546433586,0.967648059013628,"Estimable"
"221","ST_MATHIEU_DE_BELOEIL_2019","AAC Bright",34.4147265303438,0.606634570284311,"Estimable"
"222","ST_MATHIEU_DE_BELOEIL_2019","AAC Marvelous",36.1062632534047,0.606369406321866,"Estimable"
"223","ST_MATHIEU_DE_BELOEIL_2019","AAC Prairie Sunshine",35.0549226643559,0.606787639074958,"Estimable"
"224","ST_MATHIEU_DE_BELOEIL_2019","CDC Bethune",34.3173090034604,0.606321750063974,"Estimable"
"225","ST_MATHIEU_DE_BELOEIL_2019","CDC Buryu",34.0842947192634,0.606330132443422,"Estimable"
"226","ST_MATHIEU_DE_BELOEIL_2019","CDC Dorado",31.8059492195306,0.606014464496535,"Estimable"
"227","ST_MATHIEU_DE_BELOEIL_2019","CDC Glas",35.6380183644901,0.606014464496535,"Estimable"
"228","ST_MATHIEU_DE_BELOEIL_2019","CDC Rowland",36.9025157951443,0.606481367376869,"Estimable"
"229","ST_MATHIEU_DE_BELOEIL_2019","FP2566",36.5938303885084,0.606014464496535,"Estimable"
"230","ST_MATHIEU_DE_BELOEIL_2019","FP2567",36.9854327065215,0.606014464496535,"Estimable"
"231","ST_MATHIEU_DE_BELOEIL_2019","FP2573",36.8165678183177,0.606014464496535,"Estimable"
"232","ST_MATHIEU_DE_BELOEIL_2019","FP2589",35.7464302168153,0.606014464496535,"Estimable"
"233","ST_MATHIEU_DE_BELOEIL_2019","FP2590",36.8864866452353,0.60631697480892,"Estimable"
"234","ST_MATHIEU_DE_BELOEIL_2019","FP2591",37.5841218032813,0.606014464496535,"Estimable"
"235","ST_MATHIEU_DE_BELOEIL_2019","FP2592",36.217808776407,0.606369406321866,"Estimable"
"236","ST_MATHIEU_DE_BELOEIL_2019","FP2593",37.1410677231634,0.606014464496535,"Estimable"
"237","ST_MATHIEU_DE_BELOEIL_2019","FP2594",37.9299699806809,0.606014464496535,"Estimable"
"238","ST_MATHIEU_DE_BELOEIL_2019","FP2595",37.8600357821732,0.606014464496535,"Estimable"
"239","ST_MATHIEU_DE_BELOEIL_2019","ND Hammond",31.1445740553315,0.694422220382428,"Estimable"
"240","ST_MATHIEU_DE_BELOEIL_2019","Topaz",33.9121323369571,0.606014464496535,"Estimable"
"241","VEGREVILLE_2019","AAC Bright",21.5508029664446,1.2258875337492,"Estimable"
"242","VEGREVILLE_2019","AAC Marvelous",22.2278590535084,1.22497861956021,"Estimable"
"243","VEGREVILLE_2019","AAC Prairie Sunshine",21.5207304266383,1.25572179627456,"Estimable"
"244","VEGREVILLE_2019","CDC Bethune",22.6700253816989,1.2248176544058,"Estimable"
"245","VEGREVILLE_2019","CDC Buryu",21.641229564462,1.22484370697023,"Estimable"
"246","VEGREVILLE_2019","CDC Dorado",20.4565934729501,1.22376691188085,"Estimable"
"247","VEGREVILLE_2019","CDC Glas",22.4614304430713,1.22376691188085,"Estimable"
"248","VEGREVILLE_2019","CDC Rowland",23.1073688503637,1.25496435361493,"Estimable"
"249","VEGREVILLE_2019","FP2566",22.9862122652493,1.22376691188085,"Estimable"
"250","VEGREVILLE_2019","FP2567",22.9701516451405,1.22376691188085,"Estimable"
"251","VEGREVILLE_2019","FP2573",23.6531411569519,1.22376691188085,"Estimable"
"252","VEGREVILLE_2019","FP2589",23.1179759011823,1.22376691188085,"Estimable"
"253","VEGREVILLE_2019","FP2590",23.7390944156082,1.22480191547653,"Estimable"
"254","VEGREVILLE_2019","FP2591",24.4733439734255,1.22376691188085,"Estimable"
"255","VEGREVILLE_2019","FP2592",23.6216024092841,1.22497861956021,"Estimable"
"256","VEGREVILLE_2019","FP2593",23.8449445041736,1.22376691188085,"Estimable"
"257","VEGREVILLE_2019","FP2594",24.6260380171234,1.22376691188085,"Estimable"
"258","VEGREVILLE_2019","FP2595",24.3897591126033,1.22376691188085,"Estimable"
"259","VEGREVILLE_2019","ND Hammond",19.4204607544665,1.25447964154384,"Estimable"
"260","VEGREVILLE_2019","Topaz",22.0122117406894,1.22376691188085,"Estimable"
"1","lsd at 5% 1.3127561151901"
"1","CV%: 31.0017332495826"
"1","-----Zone Aggregate below---------------------"
"1","1","AAC Bright",22.0027347964246
"2","2","AAC Bright",24.6024656358823
"3","3","AAC Bright",23.4386683646193
"4","4","AAC Bright",32.5907405074605
"5","5","AAC Bright",34.4147265303438
"6","1","AAC Marvelous",23.3832346986207
"7","2","AAC Marvelous",25.9713779671548
"8","3","AAC Marvelous",25.0294324072849
"9","4","AAC Marvelous",34.4048303692381
"10","5","AAC Marvelous",36.1062632534047
"11","1","AAC Prairie Sunshine",22.6833682579952
"12","2","AAC Prairie Sunshine",24.7268427375297
"13","3","AAC Prairie Sunshine",23.5682659857421
"14","4","AAC Prairie Sunshine",32.9026572616569
"15","5","AAC Prairie Sunshine",35.0549226643559
"16","1","CDC Bethune",22.8323493184089
"17","2","CDC Bethune",25.4616683036433
"18","3","CDC Bethune",24.1342293378827
"19","4","CDC Bethune",33.8710520467641
"20","5","CDC Bethune",34.3173090034604
"21","1","CDC Buryu",22.6591543054983
"22","2","CDC Buryu",24.5981075869513
"23","3","CDC Buryu",23.5462474047601
"24","4","CDC Buryu",33.2059992361858
